零件名,套料图名,分段号,齐套优先级,零件类型,释放(min),到半框缓存(min),到齐套区(min)
DC12-F64-1B11-1S,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F64-1B8-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F64-1B9-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F64-1B9-1S,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B1-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B10-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B10-1S,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B11-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B11-1S,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B8-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B9-1P,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-F76-1B9-1S,U02S-1343,DC12,3,small,1605.7854185230135,1666.2020577293629,1765.0481461868471
DC12-CG-1-1P,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-CG-1-1S,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-CG-2-1P,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-CG-2-1S,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-DG-1-1P,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-DG-1-1S,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-DG-2-1P,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-DG-2-1S,U02S-1343,DC12,2,large,1605.7854185230135,1494.4355106548826,1494.4355106548826
DC12-UD-1KSP-14BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-UD-1KSP-15BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-UD-1KSP-16BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-UD-1KSP-3BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-UD-1KSP-4BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-UD-1KSP-5BSP,U02S-1348,DC12,1,small,1457.7732983648125,1460.5232983648125,1757.2981461868471
DC12-F70-1SP-1SP,U02S-1338,DC12,1,large,1394.359227417379,1418.002507417379,1418.002507417379
DC12-AG-1-2BP,U02S-1346,DC12,2,small,1505.2216868568757,1462.7147958251298,1758.6731461868471
DC12-AG-1-2BS,U02S-1346,DC12,2,small,1505.2216868568757,1467.6562932854472,1758.6731461868471
DC12-AG-2-2BP,U02S-1346,DC12,2,small,1505.2216868568757,1472.512392967987,1758.6731461868471
DC12-AG-2-2BS,U02S-1346,DC12,2,small,1505.2216868568757,1477.3684924917964,1758.6731461868471
DC12-CG-2-3BP,U02S-1346,DC12,2,small,1505.2216868568757,1482.132143206082,1758.6731461868471
DC12-CG-2-3BS,U02S-1346,DC12,2,small,1505.2216868568757,1486.8957939203676,1758.6731461868471
DC12-F64-1B7-1P,U02S-1346,DC12,3,small,1505.2216868568757,1507.9716868568757,1765.0481461868471
DC12-F64-1B7-1S,U02S-1346,DC12,3,small,1505.2216868568757,1507.9716868568757,1765.0481461868471
DC12-F76-1B7-1P,U02S-1346,DC12,3,small,1505.2216868568757,1507.9716868568757,1765.0481461868471
DC12-F76-1B7-1S,U02S-1346,DC12,3,small,1505.2216868568757,1507.9716868568757,1765.0481461868471
DC12-UD-1KSP-10BSP,U02S-1335,DC12,2,small,1542.127669555288,1645.4172987616369,1758.6731461868471
DC12-UD-1KSP-8BSP,U02S-1335,DC12,2,small,1542.127669555288,1645.4172987616369,1758.6731461868471
DC12-CHL-1E-1P,U02S-1335,DC12,4,small,1542.127669555288,1517.1186078886217,1771.4231461868471
DC12-CHL-1E-1S,U02S-1335,DC12,4,small,1542.127669555288,1519.2853078886217,1771.4231461868471
DC12-CHL-2E-1P,U02S-1335,DC12,4,small,1542.127669555288,1521.4520078886217,1771.4231461868471
DC12-CHL-2E-1S,U02S-1335,DC12,4,small,1542.127669555288,1523.6187078886217,1771.4231461868471
DC12-CHL-4E-1P,U02S-1335,DC12,4,small,1542.127669555288,1528.3572107457644,1771.4231461868471
DC12-CHL-4E-1S,U02S-1335,DC12,4,small,1542.127669555288,1533.0957134441771,1771.4231461868471
DC12-CHL-6E-1P,U02S-1335,DC12,4,small,1542.127669555288,1537.6116915394152,1771.4231461868471
DC12-CHL-6E-1S,U02S-1335,DC12,4,small,1542.127669555288,1542.127669555288,1771.4231461868471
DC12-F68-1SP-1SP,U02S-1341,DC12,2,small,1591.552935190209,1645.4172987616369,1758.6731461868471
DC12-F71-1SP-1SP,U02S-1341,DC12,2,small,1591.552935190209,1645.4172987616369,1758.6731461868471
DC12-F72-1SP-1SP,U02S-1341,DC12,2,small,1591.552935190209,1645.4172987616369,1758.6731461868471
DC12-UD-1KSP-7BSP,U02S-1341,DC12,2,small,1591.552935190209,1645.4172987616369,1758.6731461868471
DC12-UD-1KSP-9BSP,U02S-1341,DC12,2,small,1591.552935190209,1645.4172987616369,1758.6731461868471
DC12-F71-2-1P,U02S-1341,DC12,4,small,1591.552935190209,1594.302935190209,1771.4231461868471
DC12-F71-2-1S,U02S-1341,DC12,4,small,1591.552935190209,1594.302935190209,1771.4231461868471
DC12-UD-1KSP-11BSP,U02S-1341,DC12,4,small,1591.552935190209,1594.302935190209,1771.4231461868471
DC12-F64-1B1-1P,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F64-1B1-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F64-1B2-1P,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F64-1B2-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F64-1B3-1P,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F64-1B3-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F76-1B1-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F76-1B2-1P,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F76-1B2-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F76-1B3-1P,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-F76-1B3-1S,U02S-1340,DC12,3,small,1663.4520577293629,1666.2020577293629,1765.0481461868471
DC12-AG-1-1P,U02S-1340,DC12,2,large,1663.4520577293629,1596.5109096641283,1596.5109096641283
DC12-AG-1-1S,U02S-1340,DC12,2,large,1663.4520577293629,1596.5109096641283,1596.5109096641283
DC12-AG-2-1P,U02S-1340,DC12,2,large,1663.4520577293629,1596.5109096641283,1596.5109096641283
DC12-AG-2-1S,U02S-1340,DC12,2,large,1663.4520577293629,1596.5109096641283,1596.5109096641283
DC12-AG-1-1BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-AG-1-1BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-AG-2-1BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-AG-2-1BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-1-1BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-1-1BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-1-2BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-1-2BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-2-1BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-2-1BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-2-2BP,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-CG-2-2BS,U02S-1345,DC12,2,small,1642.6672987616369,1645.4172987616369,1758.6731461868471
DC12-F64-1KSP-3SP,U02S-1342,DC12,3,large,1586.2012456641285,1586.2012456641285,1586.2012456641285
DC12-F76-1KSP-3SP,U02S-1342,DC12,3,large,1586.2012456641285,1586.2012456641285,1586.2012456641285
DC12-F64-1B4W-1P,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F64-1B4W-1S,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F64-1B5W-1P,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F64-1B5W-1S,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F76-1B4W-1P,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F76-1B4W-1S,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F76-1B5W-1P,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-F76-1B5W-1S,U02S-1336,DC12,3,small,1703.0027028087281,1708.602702808728,1765.0481461868471
DC12-UD-1KSP-5SP,U02A-1331,DC12,4,large,1637.2799743534424,1637.2799743534424,1637.2799743534424
DC12-F64-1KSP-1SP,U02S-1339,DC12,3,large,1652.627718786612,1682.6751667866117,1682.6751667866117
DC12-F64-1KSP-2SP,U02S-1339,DC12,3,large,1652.627718786612,1682.6751667866117,1682.6751667866117
DC12-F76-1KSP-1SP,U02S-1339,DC12,3,large,1652.627718786612,1682.6751667866117,1682.6751667866117
DC12-F76-1KSP-2SP,U02S-1339,DC12,3,large,1652.627718786612,1682.6751667866117,1682.6751667866117
DC12-F69-1SP-1SP,U02S-1337,DC12,4,large,1685.6751667866117,1711.2984467866117,1711.2984467866117
DC12-UD-1KSP-4SP,U02A-1330,DC12,4,large,1716.2984467866117,1716.2984467866117,1716.2984467866117
DC12-UD-1KSP-1SP,U02B-1332,DC12,4,large,1721.2984467866117,1721.2984467866117,1721.2984467866117
DC12-UD-1KSP-2SP,U02B-1333,DC12,4,large,1747.0493785521544,1747.0493785521544,1747.0493785521544
DC12-UD-1KSP-3SP,U02B-1334,DC12,4,large,1740.477180132076,1740.477180132076,1740.477180132076
STA238FC-P1-1F1-1P,T63S-4091,STA238FC,2,small,1780.5693949665194,1788.2981461868471,1821.548070527621
STA238FC-P1-1F1-1S,T63S-4091,STA238FC,2,small,1780.5693949665194,1788.2981461868471,1821.548070527621
STA238FC-P1-1F1-3P,T63S-4091,STA238FC,2,small,1780.5693949665194,1788.2981461868471,1821.548070527621
STA238FC-P1-1F1-3S,T63S-4091,STA238FC,2,small,1780.5693949665194,1788.2981461868471,1821.548070527621
STA238FC-F238-1B1P-1P,T63S-4855,STA238FC,3,small,1760.971430024762,1772.7981461868471,1827.923070527621
STA238FC-F238-1B2WS-1S,T63S-4855,STA238FC,3,small,1760.971430024762,1772.7981461868471,1827.923070527621
STA238FC-F240-1B1P-1P,T63S-4855,STA238FC,3,small,1760.971430024762,1772.7981461868471,1827.923070527621
STA238FC-F240-1B2WS-1S,T63S-4855,STA238FC,3,small,1760.971430024762,1772.7981461868471,1827.923070527621
STA238FC-TOP-1SP-4SP,T63S-4084,STA238FC,3,small,1774.0355428770242,1791.0481461868471,1827.923070527621
STA238FC-TOP-1SP-5SP,T63S-4084,STA238FC,3,small,1774.0355428770242,1791.0481461868471,1827.923070527621
STA238FC-TOP-1SP-6SP,T63S-4090,STA238FC,3,large,1785.228632765461,1785.228632765461,1785.228632765461
STA238FC-TOP-1SP-2SP,T63S-4086,STA238FC,3,large,1812.423070527621,1812.423070527621,1812.423070527621
STA238FC-TOP-1SP-7SP,T63S-4087,STA238FC,3,large,1817.423070527621,1817.423070527621,1817.423070527621
N1-CG-2KS-2S,E01S-1211,BN1,1,large,1831.423070527621,1900.263006527621,1900.263006527621
N1-F31-8S-1S,E01S-1211,BN1,2,large,1831.423070527621,1900.263006527621,1900.263006527621
N1-F29-7S-1S,E01S-1211,BN1,3,large,1831.423070527621,1900.263006527621,1900.263006527621
N1-F31-4P-1P,E01S-1223,BN1,1,small,1851.7198828711544,1893.1596930982073,3248.427169380321
N1-F31-5S-1S,E01S-1223,BN1,2,small,1851.7198828711544,1899.5346930982073,3249.802169380321
N1-F32-6P-1P,E01S-1223,BN1,4,small,1851.7198828711544,2935.407612601576,3262.552169380321
N1-F32-7S-1S,E01S-1223,BN1,6,small,1851.7198828711544,2902.9470456174495,3275.302169380321
N1-F19-2-1P,E01S-1209,BN1,1,small,1885.3087654999715,1874.2804702618764,3248.427169380321
N1-F19-2-1S,E01S-1209,BN1,1,small,1885.3087654999715,1876.4471702618764,3248.427169380321
N1-F20-5-1P,E01S-1209,BN1,1,small,1885.3087654999715,1880.574299865051,3248.427169380321
N1-F20-5-1S,E01S-1209,BN1,1,small,1885.3087654999715,1885.3087654999715,3248.427169380321
N1-F19-2-1BS,E01S-1246,BN1,1,small,1982.2170184156678,1893.1596930982073,3248.427169380321
N1-F33-1B1K-1P,E01S-1246,BN1,2,small,1982.2170184156678,1899.5346930982073,3249.802169380321
N1-F32-2B1-1P,E01S-1246,BN1,4,small,1982.2170184156678,2935.407612601576,3262.552169380321
N1-F26-3B1S-1S,E01S-1246,BN1,5,small,1982.2170184156678,2941.782612601576,3268.927169380321
N1-F28-4B1S-1S,E01S-1246,BN1,5,small,1982.2170184156678,2941.782612601576,3268.927169380321
N1-AG-3-1P,E01S-1246,BN1,6,small,1982.2170184156678,2902.9470456174495,3275.302169380321
N1-F17-1B1-1P,E01S-1246,BN1,6,small,1982.2170184156678,1931.525677780747,3275.302169380321
N1-F17-1B1-1S,E01S-1246,BN1,6,small,1982.2170184156678,1931.525677780747,3275.302169380321
N1-F29-4B1P-1P,E01S-1246,BN1,6,small,1982.2170184156678,2902.9470456174495,3275.302169380321
N1-F30-2B1P-1P,E01S-1246,BN1,6,small,1982.2170184156678,2902.9470456174495,3275.302169380321
N1-F30-4B1P-1P,E01S-1246,BN1,6,small,1982.2170184156678,2902.9470456174495,3275.302169380321
N1-F32-2B1-1S,E01S-1246,BN1,6,small,1982.2170184156678,2902.9470456174495,3275.302169380321
N1-AG-3-1S,E01S-1246,BN1,7,small,1982.2170184156678,3086.1473771252113,3281.677169380321
N1-F27-4B1S-1S,E01S-1246,BN1,7,small,1982.2170184156678,3086.1473771252113,3281.677169380321
N1-F33-1B1K-1S,E01S-1246,BN1,7,small,1982.2170184156678,3086.1473771252113,3281.677169380321
N1-F21-1B1P-1P,E01S-1246,BN1,9,small,1982.2170184156678,2929.032612601576,3294.427169380321
N1-F30-1B1P-1P,E01S-1246,BN1,9,small,1982.2170184156678,2929.032612601576,3294.427169380321
N1-F31-1B1P-1P,E01S-1246,BN1,9,small,1982.2170184156678,2929.032612601576,3294.427169380321
N1-F34-2B1-1S,E01S-1246,BN1,9,small,1982.2170184156678,2929.032612601576,3294.427169380321
N1-F35-1B1-1P,E01S-1246,BN1,9,small,1982.2170184156678,2929.032612601576,3294.427169380321
N1-F19-2-1BP,E01S-1244,BN1,1,small,2018.2444300140874,2232.27725112427,3248.427169380321
N1-F30-1SP-2BSP,E01S-1244,BN1,1,small,2018.2444300140874,2232.27725112427,3248.427169380321
N1-F30-1SP-3BSP,E01S-1244,BN1,1,small,2018.2444300140874,2232.27725112427,3248.427169380321
N1-F26-4B1P-1P,E01S-1244,BN1,4,small,2018.2444300140874,2887.4210035164374,3262.552169380321
N1-F28-1B1P-1P,E01S-1244,BN1,4,small,2018.2444300140874,2887.4210035164374,3262.552169380321
N1-F28-2B1P-1P,E01S-1244,BN1,4,small,2018.2444300140874,2887.4210035164374,3262.552169380321
N1-F33-3B1-1P,E01S-1244,BN1,4,small,2018.2444300140874,2887.4210035164374,3262.552169380321
N1-F28-3B1S-1S,E01S-1244,BN1,5,small,2018.2444300140874,2893.7960035164374,3268.927169380321
N1-F33-3B1-1S,E01S-1244,BN1,5,small,2018.2444300140874,2893.7960035164374,3268.927169380321
N1-F22-1B1-1P,E01S-1244,BN1,6,small,2018.2444300140874,3188.5613874755595,3275.302169380321
N1-F20-3B1S-1S,E01S-1244,BN1,7,small,2018.2444300140874,3234.406244142226,3281.677169380321
N1-F21-2B1S-1S,E01S-1244,BN1,7,small,2018.2444300140874,3234.406244142226,3281.677169380321
N1-F22-1B1-1S,E01S-1244,BN1,7,small,2018.2444300140874,3234.406244142226,3281.677169380321
N1-F27-2B1S-1S,E01S-1244,BN1,7,small,2018.2444300140874,3234.406244142226,3281.677169380321
N1-LG32-1B1-1P,E01S-1244,BN1,8,small,2018.2444300140874,2793.26278336543,3288.052169380321
N1-LG32-1B1-1S,E01S-1244,BN1,8,small,2018.2444300140874,2793.26278336543,3288.052169380321
N1-F34-1B1-1P,E01S-1244,BN1,9,small,2018.2444300140874,3242.927169380321,3294.427169380321
N1-F34-1B1-1S,E01S-1244,BN1,9,small,2018.2444300140874,3242.927169380321,3294.427169380321
N1-F34-2B1-1P,E01S-1244,BN1,9,small,2018.2444300140874,3242.927169380321,3294.427169380321
N1-F35-1B1-1S,E01S-1244,BN1,9,small,2018.2444300140874,3242.927169380321,3294.427169380321
N1-F33-1SP-1BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F33-1SP-2BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F33-1SP-3BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F33-1SP-4BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F33-1SP-5BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F33-1SP-6BSP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F36-1P-1BP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F36-1P-3BP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F36-1P-6BP,E01S-1229,BN1,6,small,2043.836954447414,2902.9470456174495,3275.302169380321
N1-F36-2S-5BS,E01S-1229,BN1,7,small,2043.836954447414,3086.1473771252113,3281.677169380321
N1-F36-1P/C1P,E01S-1229,BN1,9,small,2043.836954447414,2929.032612601576,3294.427169380321
N1-F36-1P/C2P,E01S-1229,BN1,9,small,2043.836954447414,2929.032612601576,3294.427169380321
N1-CG-2KS-1S,E01S-1229,BN1,1,large,2043.836954447414,1965.0991857560355,1965.0991857560355
N1-CG-1KP-1P,E01S-1229,BN1,2,large,2043.836954447414,1965.0991857560355,1965.0991857560355
N1-LG3-1-1P,E01S-1204,BN1,1,large,2006.4403366354795,2085.0930806354795,2085.0930806354795
N1-LG3-1-1S,E01S-1204,BN1,1,large,2006.4403366354795,2085.0930806354795,2085.0930806354795
N1-F19-1SP-1BSP,E01S-1226,BN1,3,small,2100.721401892165,2838.0690142682433,3256.177169380321
N1-F34-1-1P,E01S-1226,BN1,6,small,2100.721401892165,2902.9470456174495,3275.302169380321
N1-F34-1-2P,E01S-1226,BN1,6,small,2100.721401892165,2902.9470456174495,3275.302169380321
N1-F35-1-1P,E01S-1226,BN1,6,small,2100.721401892165,2902.9470456174495,3275.302169380321
N1-F35-1-2P,E01S-1226,BN1,6,small,2100.721401892165,2902.9470456174495,3275.302169380321
N1-F34-1-1S,E01S-1226,BN1,7,small,2100.721401892165,3086.1473771252113,3281.677169380321
N1-F34-1-2S,E01S-1226,BN1,7,small,2100.721401892165,3086.1473771252113,3281.677169380321
N1-F35-1-1S,E01S-1226,BN1,7,small,2100.721401892165,3086.1473771252113,3281.677169380321
N1-F35-1-2S,E01S-1226,BN1,7,small,2100.721401892165,3086.1473771252113,3281.677169380321
N1-F30-1SP-1BSP,E01S-1226,BN1,9,small,2100.721401892165,2929.032612601576,3294.427169380321
N1-MG-3SP-1SP,E01S-1226,BN1,1,large,2100.721401892165,2061.374074669943,2061.374074669943
N1-MG-4SP-1SP,E01S-1226,BN1,1,large,2100.721401892165,2061.374074669943,2061.374074669943
N1-LG1-2-10BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-10BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-1BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-1BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-2BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-2BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-3BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-3BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-4BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-4BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-5BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-5BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-6BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-6BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-7BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-7BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-8BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-8BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-9BP,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-LG1-2-9BS,E01S-1203,BN1,1,small,2200.5822621434704,2232.27725112427,3248.427169380321
N1-F31-2B1S-1S,E01S-1203,BN1,9,small,2200.5822621434704,3242.927169380321,3294.427169380321
N1-ST-3-2S,E01S-1203,BN1,9,small,2200.5822621434704,3242.927169380321,3294.427169380321
N1-ST1-1B1S-1S,E01S-1203,BN1,9,small,2200.5822621434704,3242.927169380321,3294.427169380321
N1-ST2-1B1S-1S,E01S-1203,BN1,9,small,2200.5822621434704,3242.927169380321,3294.427169380321
N1-F21-7S-1S,E01S-1203,BN1,7,large,2200.5822621434704,2105.841211750309,2105.841211750309
N1-DB-1SP-3SP,E01S-1203,BN1,9,large,2200.5822621434704,2205.362451750309,2205.362451750309
N1-LG2-2P-1P,E01S-1206,BN1,1,large,2169.405811686452,2377.377355750309,2377.377355750309
N1-LG2-4S-1S,E01S-1206,BN1,1,large,2169.405811686452,2377.377355750309,2377.377355750309
N1-F18-3-1P,E01S-1240,BN1,1,small,2280.5108660449055,2232.27725112427,3248.427169380321
N1-F18-3-1S,E01S-1240,BN1,1,small,2280.5108660449055,2232.27725112427,3248.427169380321
N1-F32-2-1P,E01S-1240,BN1,4,small,2280.5108660449055,2887.4210035164374,3262.552169380321
N1-F31-7S-1S,E01S-1240,BN1,5,small,2280.5108660449055,2893.7960035164374,3268.927169380321
N1-F32-2-1S,E01S-1240,BN1,5,small,2280.5108660449055,2893.7960035164374,3268.927169380321
N1-F31-3-1P,E01S-1240,BN1,6,small,2280.5108660449055,3188.5613874755595,3275.302169380321
N1-F32-5-1P,E01S-1240,BN1,6,small,2280.5108660449055,3188.5613874755595,3275.302169380321
N1-F31-3-1S,E01S-1240,BN1,7,small,2280.5108660449055,3234.406244142226,3281.677169380321
N1-F32-5-1S,E01S-1240,BN1,7,small,2280.5108660449055,3234.406244142226,3281.677169380321
N1-ST-1-1P,E01S-1240,BN1,8,small,2280.5108660449055,2793.26278336543,3288.052169380321
N1-ST-1-1S,E01S-1240,BN1,8,small,2280.5108660449055,2793.26278336543,3288.052169380321
N1-ST-2-1P,E01S-1240,BN1,8,small,2280.5108660449055,2793.26278336543,3288.052169380321
N1-ST-2-1S,E01S-1240,BN1,8,small,2280.5108660449055,2793.26278336543,3288.052169380321
N1-F31-1P-2P,E01S-1240,BN1,6,large,2280.5108660449055,2227.3519843819017,2227.3519843819017
N1-F31-2P-1P,E01S-1240,BN1,6,large,2280.5108660449055,2227.3519843819017,2227.3519843819017
N1-F31-6S-1S,E01S-1240,BN1,7,large,2280.5108660449055,2227.3519843819017,2227.3519843819017
N1-LG1-2-1P,E01S-1205,BN1,1,large,2333.2368652747477,2510.4669877503084,2510.4669877503084
N1-LG1-2-1S,E01S-1205,BN1,1,large,2333.2368652747477,2510.4669877503084,2510.4669877503084
N1-F21-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2442.0125226506257,3248.427169380321
N1-F21-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2447.0389274918957,3248.427169380321
N1-F22-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2452.0653323331658,3248.427169380321
N1-F22-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2456.6413836030074,3248.427169380321
N1-F23-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2461.217434952214,3248.427169380321
N1-F23-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2465.7598575712614,3248.427169380321
N1-F24-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2469.9172915395156,3248.427169380321
N1-F24-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2474.468031698246,3248.427169380321
N1-F25-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2478.775635110944,3248.427169380321
N1-F25-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2484.93567034904,3248.427169380321
N1-F26-5-1P,E01S-1208,BN1,1,small,2522.7935113807866,2489.3052011426907,3248.427169380321
N1-F26-5-1S,E01S-1208,BN1,1,small,2522.7935113807866,2495.355165428405,3248.427169380321
N1-F27-2-1P,E01S-1208,BN1,1,small,2522.7935113807866,2499.506866063326,3248.427169380321
N1-F27-2-1S,E01S-1208,BN1,1,small,2522.7935113807866,2504.073506936342,3248.427169380321
N1-F28-3-1P,E01S-1208,BN1,1,small,2522.7935113807866,2509.819346874299,3248.427169380321
N1-F28-3-1S,E01S-1208,BN1,1,small,2522.7935113807866,2514.1041829398728,3248.427169380321
