plate_id,route,part_type,has_bevel,timestamp,station,action,duration
30,N2_LARGE_BEVEL,LARGE_PART,True,402.5130237823256,N2分拣,start,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,404.5130237823256,N2分拣,finish,2.0
30,N2_LARGE_BEVEL,LARGE_PART,True,404.5130237823256,胎架上打磨,start,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,404.6531404503544,胎架上打磨,finish,0.1401166680287572
30,N2_LARGE_BEVEL,LARGE_PART,True,404.6531404503544,Crane_胎架_to_人工坡口,start,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,407.6531404503544,Crane_胎架_to_人工坡口,finish,3.0
30,N2_LARGE_BEVEL,LARGE_PART,True,407.6531404503544,大部材人工坡口加工区,start,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,409.9643311825071,大部材人工坡口加工区,finish,2.31119073215273
30,N2_LARGE_BEVEL,LARGE_PART,True,409.9643311825071,Crane_人工坡口_to_成品区,start,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,412.9643311825071,Crane_人工坡口_to_成品区,finish,3.0
30,N2_LARGE_BEVEL,LARGE_PART,True,412.9643311825071,大部材成品放置区,enter,0.0
30,N2_LARGE_BEVEL,LARGE_PART,True,412.9643311825071,大部材成品放置区,leave,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,402.5130237823256,N2切割机,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,414.3489125827304,N2切割机,finish,11.83588880040482
31,N2_LARGE_BEVEL,LARGE_PART,True,414.3489125827304,N2分拣,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,416.3489125827304,N2分拣,finish,2.0
31,N2_LARGE_BEVEL,LARGE_PART,True,416.3489125827304,胎架上打磨,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,417.1393441840617,胎架上打磨,finish,0.7904316013313148
31,N2_LARGE_BEVEL,LARGE_PART,True,417.1393441840617,Crane_胎架_to_人工坡口,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,420.1393441840617,Crane_胎架_to_人工坡口,finish,3.0
31,N2_LARGE_BEVEL,LARGE_PART,True,420.1393441840617,大部材人工坡口加工区,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,421.21121329269573,大部材人工坡口加工区,finish,1.0718691086340382
31,N2_LARGE_BEVEL,LARGE_PART,True,421.21121329269573,Crane_人工坡口_to_成品区,start,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,424.21121329269573,Crane_人工坡口_to_成品区,finish,3.0
31,N2_LARGE_BEVEL,LARGE_PART,True,424.21121329269573,大部材成品放置区,enter,0.0
31,N2_LARGE_BEVEL,LARGE_PART,True,424.21121329269573,大部材成品放置区,leave,0.0
32,UNKNOWN,LARGE_PART,True,397.6942123633559,N5切割机,start,0.0
32,UNKNOWN,LARGE_PART,True,414.4924899277565,N5切割机,finish,16.798277564400575
32,UNKNOWN,LARGE_PART,True,414.4924899277565,N5分拣,start,0.0
32,UNKNOWN,LARGE_PART,True,416.4924899277565,N5分拣,finish,2.0
32,UNKNOWN,LARGE_PART,True,416.4924899277565,GantryManual_N5剩余,start,0.0
32,UNKNOWN,LARGE_PART,True,436.4924899277565,GantryManual_N5剩余,finish,20.0
32,UNKNOWN,LARGE_PART,True,436.4924899277565,AGV_利材箱_to_利材堆场,start,0.0
32,UNKNOWN,LARGE_PART,True,438.15915659442317,AGV_利材箱_to_利材堆场,finish,1.6666666666666667
33,N5_LARGE_BEVEL,LARGE_PART,True,414.7453155743334,N5切割机,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,422.50044326187617,N5切割机,finish,7.755127687542791
33,N5_LARGE_BEVEL,LARGE_PART,True,422.50044326187617,N5分拣,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,424.50044326187617,N5分拣,finish,2.0
33,N5_LARGE_BEVEL,LARGE_PART,True,424.50044326187617,胎架上打磨,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,425.09438986248,胎架上打磨,finish,0.5939466006038259
33,N5_LARGE_BEVEL,LARGE_PART,True,425.09438986248,Crane_胎架_to_人工坡口,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,428.09438986248,Crane_胎架_to_人工坡口,finish,3.0
33,N5_LARGE_BEVEL,LARGE_PART,True,428.09438986248,大部材人工坡口加工区,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,428.6519408877253,大部材人工坡口加工区,finish,0.5575510252452808
33,N5_LARGE_BEVEL,LARGE_PART,True,428.6519408877253,Crane_人工坡口_to_成品区,start,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,431.6519408877253,Crane_人工坡口_to_成品区,finish,3.0
33,N5_LARGE_BEVEL,LARGE_PART,True,431.6519408877253,大部材成品放置区,enter,0.0
33,N5_LARGE_BEVEL,LARGE_PART,True,431.6519408877253,大部材成品放置区,leave,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,422.50044326187617,N5切割机,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,440.30958342263585,N5切割机,finish,17.809140160759682
34,N5_LARGE_BEVEL,LARGE_PART,True,440.30958342263585,N5分拣,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,442.30958342263585,N5分拣,finish,2.0
34,N5_LARGE_BEVEL,LARGE_PART,True,442.30958342263585,胎架上打磨,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,443.51349774371806,胎架上打磨,finish,1.2039143210821994
34,N5_LARGE_BEVEL,LARGE_PART,True,443.51349774371806,Crane_胎架_to_人工坡口,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,446.51349774371806,Crane_胎架_to_人工坡口,finish,3.0
34,N5_LARGE_BEVEL,LARGE_PART,True,446.51349774371806,大部材人工坡口加工区,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,447.693612133958,大部材人工坡口加工区,finish,1.1801143902399929
34,N5_LARGE_BEVEL,LARGE_PART,True,447.693612133958,Crane_人工坡口_to_成品区,start,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,450.693612133958,Crane_人工坡口_to_成品区,finish,3.0
34,N5_LARGE_BEVEL,LARGE_PART,True,450.693612133958,大部材成品放置区,enter,0.0
34,N5_LARGE_BEVEL,LARGE_PART,True,450.693612133958,大部材成品放置区,leave,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,440.30958342263585,N5切割机,start,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,449.0100952834297,N5切割机,finish,8.70051186079382
35,N5_LARGE_GRIND,LARGE_PART,False,449.0100952834297,N5分拣,start,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,451.0100952834297,N5分拣,finish,2.0
35,N5_LARGE_GRIND,LARGE_PART,False,451.0100952834297,胎架上打磨,start,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,451.12069091649926,胎架上打磨,finish,0.11059563306958674
35,N5_LARGE_GRIND,LARGE_PART,False,451.12069091649926,Crane_胎架_to_成品区,start,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,454.12069091649926,Crane_胎架_to_成品区,finish,3.0
35,N5_LARGE_GRIND,LARGE_PART,False,454.12069091649926,大部材成品放置区,enter,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,454.12069091649926,大部材成品放置区,leave,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,454.12069091649926,Crane_成品区_to_胎架,start,0.0
35,N5_LARGE_GRIND,LARGE_PART,False,457.12069091649926,Crane_成品区_to_胎架,finish,3.0
36,N2_LARGE_BEVEL,LARGE_PART,True,446.53285556091754,N2切割机,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,465.85297605287474,N2切割机,finish,19.32012049195717
36,N2_LARGE_BEVEL,LARGE_PART,True,465.85297605287474,N2分拣,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,467.85297605287474,N2分拣,finish,2.0
36,N2_LARGE_BEVEL,LARGE_PART,True,467.85297605287474,胎架上打磨,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,468.417189587013,胎架上打磨,finish,0.5642135341382514
36,N2_LARGE_BEVEL,LARGE_PART,True,468.417189587013,Crane_胎架_to_人工坡口,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,471.417189587013,Crane_胎架_to_人工坡口,finish,3.0
36,N2_LARGE_BEVEL,LARGE_PART,True,471.417189587013,大部材人工坡口加工区,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,474.3742680192516,大部材人工坡口加工区,finish,2.9570784322385935
36,N2_LARGE_BEVEL,LARGE_PART,True,474.3742680192516,Crane_人工坡口_to_成品区,start,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,477.3742680192516,Crane_人工坡口_to_成品区,finish,3.0
36,N2_LARGE_BEVEL,LARGE_PART,True,477.3742680192516,大部材成品放置区,enter,0.0
36,N2_LARGE_BEVEL,LARGE_PART,True,477.3742680192516,大部材成品放置区,leave,0.0
37,UNKNOWN,UNKNOWN,True,462.77916782808927,N5切割机,start,0.0
38,UNKNOWN,UNKNOWN,True,469.70454794121895,N2切割机,start,0.0
38,UNKNOWN,UNKNOWN,True,479.47140027196906,N2切割机,finish,9.766852330750133
38,UNKNOWN,UNKNOWN,True,479.47140027196906,N2分拣,start,0.0
39,UNKNOWN,UNKNOWN,True,479.47140027196906,N2切割机,start,0.0
