plate_id,route,part_type,has_bevel,timestamp,station,action,duration
3,N2_LARGE_BEVEL,LARGE_PART,True,71.54010326273183,Crane_人工坡口_to_成品区,finish,3.0
3,N2_LARGE_BEVEL,LARGE_PART,True,71.54010326273183,大部材成品放置区,enter,0.0
3,N2_LARGE_BEVEL,LARGE_PART,True,71.54010326273183,大部材成品放置区,leave,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,61.152821390036706,N2切割机,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,72.71657462720374,N2切割机,finish,11.563753237167031
4,N2_LARGE_BEVEL,LARGE_PART,True,72.71657462720374,N2分拣,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,74.71657462720374,N2分拣,finish,2.0
4,N2_LARGE_BEVEL,LARGE_PART,True,74.71657462720374,胎架上打磨,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,75.20902723025968,胎架上打磨,finish,0.49245260305593486
4,N2_LARGE_BEVEL,LARGE_PART,True,75.20902723025968,Crane_胎架_to_人工坡口,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,78.20902723025968,Crane_胎架_to_人工坡口,finish,3.0
4,N2_LARGE_BEVEL,LARGE_PART,True,78.20902723025968,大部材人工坡口加工区,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,79.50211973565133,大部材人工坡口加工区,finish,1.29309250539165
4,N2_LARGE_BEVEL,LARGE_PART,True,79.50211973565133,Crane_人工坡口_to_成品区,start,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,82.50211973565133,Crane_人工坡口_to_成品区,finish,3.0
4,N2_LARGE_BEVEL,LARGE_PART,True,82.50211973565133,大部材成品放置区,enter,0.0
4,N2_LARGE_BEVEL,LARGE_PART,True,82.50211973565133,大部材成品放置区,leave,0.0
5,UNKNOWN,LARGE_PART,True,91.57298815231266,N5切割机,start,0.0
5,UNKNOWN,LARGE_PART,True,111.4349692883467,N5切割机,finish,19.861981136034032
5,UNKNOWN,LARGE_PART,True,111.4349692883467,N5分拣,start,0.0
5,UNKNOWN,LARGE_PART,True,113.4349692883467,N5分拣,finish,2.0
5,UNKNOWN,LARGE_PART,True,113.4349692883467,GantryManual_N5剩余,start,0.0
5,UNKNOWN,LARGE_PART,True,133.43496928834668,GantryManual_N5剩余,finish,20.0
5,UNKNOWN,LARGE_PART,True,133.43496928834668,AGV_利材箱_to_利材堆场,start,0.0
5,UNKNOWN,LARGE_PART,True,135.10163595501334,AGV_利材箱_to_利材堆场,finish,1.6666666666666667
6,N2_LARGE_BEVEL,LARGE_PART,True,96.94399250591145,N2切割机,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,115.04187737927856,N2切割机,finish,18.0978848733671
6,N2_LARGE_BEVEL,LARGE_PART,True,115.04187737927856,N2分拣,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,117.04187737927856,N2分拣,finish,2.0
6,N2_LARGE_BEVEL,LARGE_PART,True,117.04187737927856,胎架上打磨,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,117.32612092428153,胎架上打磨,finish,0.2842435450029607
6,N2_LARGE_BEVEL,LARGE_PART,True,117.32612092428153,Crane_胎架_to_人工坡口,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,120.32612092428153,Crane_胎架_to_人工坡口,finish,3.0
6,N2_LARGE_BEVEL,LARGE_PART,True,120.32612092428153,大部材人工坡口加工区,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,122.51360343509252,大部材人工坡口加工区,finish,2.1874825108110008
6,N2_LARGE_BEVEL,LARGE_PART,True,122.51360343509252,Crane_人工坡口_to_成品区,start,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,125.51360343509252,Crane_人工坡口_to_成品区,finish,3.0
6,N2_LARGE_BEVEL,LARGE_PART,True,125.51360343509252,大部材成品放置区,enter,0.0
6,N2_LARGE_BEVEL,LARGE_PART,True,125.51360343509252,大部材成品放置区,leave,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,111.4349692883467,N5切割机,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,122.7080959987722,N5切割机,finish,11.273126710425501
7,N5_LARGE_BEVEL,LARGE_PART,True,122.7080959987722,N5分拣,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,124.7080959987722,N5分拣,finish,2.0
7,N5_LARGE_BEVEL,LARGE_PART,True,124.7080959987722,胎架上打磨,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,125.09171769188724,胎架上打磨,finish,0.38362169311504696
7,N5_LARGE_BEVEL,LARGE_PART,True,125.09171769188724,Crane_胎架_to_人工坡口,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,128.09171769188725,Crane_胎架_to_人工坡口,finish,3.0
7,N5_LARGE_BEVEL,LARGE_PART,True,128.09171769188725,大部材人工坡口加工区,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,130.61414709751645,大部材人工坡口加工区,finish,2.522429405629192
7,N5_LARGE_BEVEL,LARGE_PART,True,130.61414709751645,Crane_人工坡口_to_成品区,start,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,133.61414709751645,Crane_人工坡口_to_成品区,finish,3.0
7,N5_LARGE_BEVEL,LARGE_PART,True,133.61414709751645,大部材成品放置区,enter,0.0
7,N5_LARGE_BEVEL,LARGE_PART,True,133.61414709751645,大部材成品放置区,leave,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,125.625868624772,N5切割机,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,136.25034565360542,N5切割机,finish,10.624477028833429
8,N5_LARGE_BEVEL,LARGE_PART,True,136.25034565360542,N5分拣,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,138.25034565360542,N5分拣,finish,2.0
8,N5_LARGE_BEVEL,LARGE_PART,True,138.25034565360542,胎架上打磨,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,138.4255968891009,胎架上打磨,finish,0.17525123549547506
8,N5_LARGE_BEVEL,LARGE_PART,True,138.4255968891009,Crane_胎架_to_人工坡口,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,141.4255968891009,Crane_胎架_to_人工坡口,finish,3.0
8,N5_LARGE_BEVEL,LARGE_PART,True,141.4255968891009,大部材人工坡口加工区,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,143.0381297826593,大部材人工坡口加工区,finish,1.6125328935584087
8,N5_LARGE_BEVEL,LARGE_PART,True,143.0381297826593,Crane_人工坡口_to_成品区,start,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,146.0381297826593,Crane_人工坡口_to_成品区,finish,3.0
8,N5_LARGE_BEVEL,LARGE_PART,True,146.0381297826593,大部材成品放置区,enter,0.0
8,N5_LARGE_BEVEL,LARGE_PART,True,146.0381297826593,大部材成品放置区,leave,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,130.52142221746658,N2切割机,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,140.77695959471495,N2切割机,finish,10.255537377248377
9,N2_SMALL_BEVEL,SMALL_PART,True,140.77695959471495,N2分拣,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,142.77695959471495,N2分拣,finish,2.0
9,N2_SMALL_BEVEL,SMALL_PART,True,142.77695959471495,N2旁装框,enter,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,142.77695959471495,N2旁装框,leave,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,142.77695959471495,AGV_N2装框_to_坡口缓存区,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,144.4436262613816,AGV_N2装框_to_坡口缓存区,finish,1.6666666666666667
9,N2_SMALL_BEVEL,SMALL_PART,True,144.4436262613816,坡口缓存区,enter,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,144.4436262613816,坡口缓存区,leave,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,144.4436262613816,坡口工作站,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,149.60614642140982,坡口工作站,finish,5.162520160028212
9,N2_SMALL_BEVEL,SMALL_PART,True,149.60614642140982,AGV_坡口站_to_装筐,start,0.0
9,N2_SMALL_BEVEL,SMALL_PART,True,151.27281308807648,AGV_坡口站_to_装筐,finish,1.6666666666666667
9,N2_SMALL_BEVEL,SMALL_PART,True,151.27281308807648,AGV_装筐_to_缓存区,start,0.0
