零件名,套料图名,分段号,齐套优先级,零件类型,释放(min),到半框缓存(min),到齐套区(min)
DC12-F69-1B1SP-1SP,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B2P-1P,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B3S-1S,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B5-1P,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B5-1S,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B6-1P,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B7-1P,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B7-1S,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
DC12-F69-1B8S-1S,U02S-1347,DC12,1,small,1336.622919585345,1611.734676771362,1836.2606213242532
STA238FC-AG-2P-1P,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-AG-3S-1S,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-BG-2WP-1P,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-BG-3WS-1S,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-CG-2-1P,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-CG-2-1S,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
STA238FC-MG-2WSP-1SP,T63S-4096,STA238FC,2,small,1367.931187601218,1370.681187601218,1904.8586453331868
DC12-UD-1KSP-14BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-UD-1KSP-15BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-UD-1KSP-16BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-UD-1KSP-3BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-UD-1KSP-4BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-UD-1KSP-5BSP,U02S-1348,DC12,1,small,1516.880253477889,1519.630253477889,1836.2606213242532
DC12-F70-1SP-1SP,U02S-1338,DC12,1,large,1384.838396522335,1408.481676522335,1408.481676522335
DC12-DG-1-1BP,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-1-1BS,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-1-2BP,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-1-2BS,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-1BP,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-1BS,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-2BP,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-2BS,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-3BP,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-DG-2-3BS,U02S-1344,DC12,2,small,1576.8126328429678,1737.2808715731258,1837.6356213242532
DC12-F64-1B6-1P,U02S-1344,DC12,4,small,1576.8126328429678,1727.5506505413798,1850.3856213242532
DC12-F64-1B6-1S,U02S-1344,DC12,4,small,1576.8126328429678,1727.5506505413798,1850.3856213242532
DC12-F76-1B6-1P,U02S-1344,DC12,4,small,1576.8126328429678,1727.5506505413798,1850.3856213242532
DC12-F76-1B6-1S,U02S-1344,DC12,4,small,1576.8126328429678,1727.5506505413798,1850.3856213242532
DC12-AG-3P-1P,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-AG-4S-1S,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-CG-3-1P,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-CG-3-1S,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-DG-3-1P,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-DG-3-1S,U02S-1344,DC12,1,large,1576.8126328429678,1431.4211479798291,1431.4211479798291
DC12-AG-4S-1BS,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-DG-3-1BP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-DG-3-1BS,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-DG-3-2BP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-DG-3-2BS,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-UD-1KSP-12BSP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-UD-1KSP-13BSP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-UD-1KSP-1BSP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-UD-1KSP-2BSP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-UD-1KSP-6BSP,U02S-1343,DC12,1,small,1701.6551923269176,1611.734676771362,1836.2606213242532
DC12-DG-1-3BP,U02S-1343,DC12,2,small,1701.6551923269176,1628.867370580886,1837.6356213242532
DC12-DG-1-4BS,U02S-1343,DC12,2,small,1701.6551923269176,1628.867370580886,1837.6356213242532
DC12-DG-2-4BP,U02S-1343,DC12,2,small,1701.6551923269176,1628.867370580886,1837.6356213242532
DC12-DG-2-5BS,U02S-1343,DC12,2,small,1701.6551923269176,1628.867370580886,1837.6356213242532
DC12-F64-1B10-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B10-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B11-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B11-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B8-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B9-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F64-1B9-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B1-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B10-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B10-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B11-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B11-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B8-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B9-1P,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-F76-1B9-1S,U02S-1343,DC12,3,small,1701.6551923269176,1762.071831533267,1844.0106213242532
DC12-CG-1-1P,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-CG-1-1S,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-CG-2-1P,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-CG-2-1S,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-DG-1-1P,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-DG-1-1S,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-DG-2-1P,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-DG-2-1S,U02S-1343,DC12,2,large,1701.6551923269176,1590.3052844587867,1590.3052844587867
DC12-AG-1-2BP,U02S-1346,DC12,2,small,1624.261021335031,1581.7541303032851,1837.6356213242532
DC12-AG-1-2BS,U02S-1346,DC12,2,small,1624.261021335031,1586.6956277636025,1837.6356213242532
DC12-AG-2-2BP,U02S-1346,DC12,2,small,1624.261021335031,1591.5517274461422,1837.6356213242532
DC12-AG-2-2BS,U02S-1346,DC12,2,small,1624.261021335031,1596.4078269699517,1837.6356213242532
DC12-CG-2-3BP,U02S-1346,DC12,2,small,1624.261021335031,1601.1714776842373,1837.6356213242532
DC12-CG-2-3BS,U02S-1346,DC12,2,small,1624.261021335031,1605.935128398523,1837.6356213242532
DC12-F64-1B7-1P,U02S-1346,DC12,3,small,1624.261021335031,1627.011021335031,1844.0106213242532
DC12-F64-1B7-1S,U02S-1346,DC12,3,small,1624.261021335031,1627.011021335031,1844.0106213242532
DC12-F76-1B7-1P,U02S-1346,DC12,3,small,1624.261021335031,1627.011021335031,1844.0106213242532
DC12-F76-1B7-1S,U02S-1346,DC12,3,small,1624.261021335031,1627.011021335031,1844.0106213242532
DC12-AG-1-1BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-AG-1-1BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-AG-2-1BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-AG-2-1BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-1-1BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-1-1BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-1-2BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-1-2BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-2-1BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-2-1BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-2-2BP,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-CG-2-2BS,U02S-1345,DC12,2,small,1675.375384906459,1737.2808715731258,1837.6356213242532
DC12-F68-1SP-1SP,U02S-1341,DC12,2,small,1724.8006505413798,1737.2808715731258,1837.6356213242532
DC12-F71-1SP-1SP,U02S-1341,DC12,2,small,1724.8006505413798,1737.2808715731258,1837.6356213242532
DC12-F72-1SP-1SP,U02S-1341,DC12,2,small,1724.8006505413798,1737.2808715731258,1837.6356213242532
DC12-UD-1KSP-7BSP,U02S-1341,DC12,2,small,1724.8006505413798,1737.2808715731258,1837.6356213242532
DC12-UD-1KSP-9BSP,U02S-1341,DC12,2,small,1724.8006505413798,1737.2808715731258,1837.6356213242532
DC12-F71-2-1P,U02S-1341,DC12,4,small,1724.8006505413798,1727.5506505413798,1850.3856213242532
DC12-F71-2-1S,U02S-1341,DC12,4,small,1724.8006505413798,1727.5506505413798,1850.3856213242532
DC12-UD-1KSP-11BSP,U02S-1341,DC12,4,small,1724.8006505413798,1727.5506505413798,1850.3856213242532
DC12-UD-1KSP-10BSP,U02S-1335,DC12,2,small,1761.7066332397922,1737.2808715731258,1837.6356213242532
DC12-UD-1KSP-8BSP,U02S-1335,DC12,2,small,1761.7066332397922,1737.2808715731258,1837.6356213242532
DC12-CHL-1E-1P,U02S-1335,DC12,4,small,1761.7066332397922,1736.6975715731257,1850.3856213242532
DC12-CHL-1E-1S,U02S-1335,DC12,4,small,1761.7066332397922,1738.8642715731257,1850.3856213242532
DC12-CHL-2E-1P,U02S-1335,DC12,4,small,1761.7066332397922,1741.0309715731257,1850.3856213242532
DC12-CHL-2E-1S,U02S-1335,DC12,4,small,1761.7066332397922,1743.1976715731257,1850.3856213242532
DC12-CHL-4E-1P,U02S-1335,DC12,4,small,1761.7066332397922,1747.9361744302685,1850.3856213242532
DC12-CHL-4E-1S,U02S-1335,DC12,4,small,1761.7066332397922,1752.6746771286812,1850.3856213242532
DC12-CHL-6E-1P,U02S-1335,DC12,4,small,1761.7066332397922,1757.1906552239193,1850.3856213242532
DC12-CHL-6E-1S,U02S-1335,DC12,4,small,1761.7066332397922,1761.7066332397922,1850.3856213242532
DC12-F64-1B1-1P,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F64-1B1-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F64-1B2-1P,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F64-1B2-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F64-1B3-1P,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F64-1B3-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F76-1B1-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F76-1B2-1P,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F76-1B2-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F76-1B3-1P,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-F76-1B3-1S,U02S-1340,DC12,3,small,1759.321831533267,1762.071831533267,1844.0106213242532
DC12-AG-1-1P,U02S-1340,DC12,2,large,1759.321831533267,1692.3806834680324,1692.3806834680324
DC12-AG-1-1S,U02S-1340,DC12,2,large,1759.321831533267,1692.3806834680324,1692.3806834680324
DC12-AG-2-1P,U02S-1340,DC12,2,large,1759.321831533267,1692.3806834680324,1692.3806834680324
DC12-AG-2-1S,U02S-1340,DC12,2,large,1759.321831533267,1692.3806834680324,1692.3806834680324
DC12-F64-1KSP-1SP,U02S-1339,DC12,3,large,1603.5264685981379,1719.4281314680325,1719.4281314680325
DC12-F64-1KSP-2SP,U02S-1339,DC12,3,large,1603.5264685981379,1719.4281314680325,1719.4281314680325
DC12-F76-1KSP-1SP,U02S-1339,DC12,3,large,1603.5264685981379,1719.4281314680325,1719.4281314680325
DC12-F76-1KSP-2SP,U02S-1339,DC12,3,large,1603.5264685981379,1719.4281314680325,1719.4281314680325
DC12-UD-1KSP-4SP,U02A-1330,DC12,4,large,1658.4629653270242,1658.4629653270242,1658.4629653270242
DC12-F64-1B4W-1P,U02S-1336,DC12,3,small,1801.2308783191565,1766.6516787159826,1844.0106213242532
DC12-F64-1B4W-1S,U02S-1336,DC12,3,small,1801.2308783191565,1771.596724192173,1844.0106213242532
DC12-F64-1B5W-1P,U02S-1336,DC12,3,small,1801.2308783191565,1776.540259033443,1844.0106213242532
DC12-F64-1B5W-1S,U02S-1336,DC12,3,small,1801.2308783191565,1781.4837938747125,1844.0106213242532
DC12-F76-1B4W-1P,U02S-1336,DC12,3,small,1801.2308783191565,1786.4213293509029,1844.0106213242532
DC12-F76-1B4W-1S,U02S-1336,DC12,3,small,1801.2308783191565,1791.3588647477281,1844.0106213242532
DC12-F76-1B5W-1P,U02S-1336,DC12,3,small,1801.2308783191565,1796.2948714937597,1844.0106213242532
DC12-F76-1B5W-1S,U02S-1336,DC12,3,small,1801.2308783191565,1801.2308783191565,1844.0106213242532
DC12-F64-1KSP-3SP,U02S-1342,DC12,3,large,1727.670036512111,1727.670036512111,1727.670036512111
DC12-F76-1KSP-3SP,U02S-1342,DC12,3,large,1727.670036512111,1727.670036512111,1727.670036512111
DC12-UD-1KSP-3SP,U02B-1334,DC12,4,large,1732.670036512111,1732.670036512111,1732.670036512111
DC12-UD-1KSP-2SP,U02B-1333,DC12,4,large,1767.155199548767,1767.155199548767,1767.155199548767
DC12-UD-1KSP-1SP,U02B-1332,DC12,4,large,1772.155199548767,1772.155199548767,1772.155199548767
DC12-F69-1SP-1SP,U02S-1337,DC12,4,large,1808.1498212602162,1831.7731012602162,1831.7731012602162
DC12-UD-1KSP-5SP,U02A-1331,DC12,4,large,1820.7933467134458,1820.7933467134458,1820.7933467134458
STA238FC-P1-1F1-1P,T63S-4091,STA238FC,2,small,1846.938201427993,1858.1356213242532,1904.8586453331868
STA238FC-P1-1F1-1S,T63S-4091,STA238FC,2,small,1846.938201427993,1858.1356213242532,1904.8586453331868
STA238FC-P1-1F1-3P,T63S-4091,STA238FC,2,small,1846.938201427993,1858.1356213242532,1904.8586453331868
STA238FC-P1-1F1-3S,T63S-4091,STA238FC,2,small,1846.938201427993,1858.1356213242532,1904.8586453331868
STA238FC-F238-1B1P-1P,T63S-4855,STA238FC,3,small,1837.751476955284,1851.7606213242532,1911.2336453331868
STA238FC-F238-1B2WS-1S,T63S-4855,STA238FC,3,small,1837.751476955284,1851.7606213242532,1911.2336453331868
STA238FC-F240-1B1P-1P,T63S-4855,STA238FC,3,small,1837.751476955284,1851.7606213242532,1911.2336453331868
STA238FC-F240-1B2WS-1S,T63S-4855,STA238FC,3,small,1837.751476955284,1851.7606213242532,1911.2336453331868
STA238FC-TOP-1SP-4SP,T63S-4084,STA238FC,3,small,1848.2522092960266,1865.0106213242532,1911.2336453331868
STA238FC-TOP-1SP-5SP,T63S-4084,STA238FC,3,small,1848.2522092960266,1865.0106213242532,1911.2336453331868
STA238FC-TOP-1SP-6SP,T63S-4090,STA238FC,3,large,1859.7731012602162,1859.7731012602162,1859.7731012602162
STA238FC-TOP-1SP-7SP,T63S-4087,STA238FC,3,large,1875.7731012602162,1875.7731012602162,1875.7731012602162
STA238FC-TOP-1SP-2SP,T63S-4086,STA238FC,3,large,1891.7731012602162,1891.7731012602162,1891.7731012602162
N1-CG-2KS-2S,E01S-1211,BN1,1,large,1905.7731012602162,1974.6130372602163,1974.6130372602163
N1-F31-8S-1S,E01S-1211,BN1,2,large,1905.7731012602162,1974.6130372602163,1974.6130372602163
N1-F29-7S-1S,E01S-1211,BN1,3,large,1905.7731012602162,1974.6130372602163,1974.6130372602163
N1-F31-4P-1P,E01S-1223,BN1,1,small,1927.8207897473162,1969.2605999743691,3313.8820030780503
N1-F31-5S-1S,E01S-1223,BN1,2,small,1927.8207897473162,1975.6355999743691,3315.2570030780503
N1-F32-6P-1P,E01S-1223,BN1,4,small,1927.8207897473162,2952.8758372141665,3328.0070030780503
N1-F32-7S-1S,E01S-1223,BN1,6,small,1927.8207897473162,3254.0162211732886,3340.7570030780503
N1-F19-2-1P,E01S-1209,BN1,1,small,1951.3865315042858,2592.9374773850977,3313.8820030780503
N1-F19-2-1S,E01S-1209,BN1,1,small,1951.3865315042858,2592.9374773850977,3313.8820030780503
N1-F20-5-1P,E01S-1209,BN1,1,small,1951.3865315042858,2592.9374773850977,3313.8820030780503
N1-F20-5-1S,E01S-1209,BN1,1,small,1951.3865315042858,2592.9374773850977,3313.8820030780503
N1-F19-2-1BS,E01S-1246,BN1,1,small,2058.311325291829,1969.2605999743691,3313.8820030780503
N1-F33-1B1K-1P,E01S-1246,BN1,2,small,2058.311325291829,1975.6355999743691,3315.2570030780503
N1-F32-2B1-1P,E01S-1246,BN1,4,small,2058.311325291829,2952.8758372141665,3328.0070030780503
N1-F26-3B1S-1S,E01S-1246,BN1,5,small,2058.311325291829,2959.2508372141665,3334.3820030780503
N1-F28-4B1S-1S,E01S-1246,BN1,5,small,2058.311325291829,2959.2508372141665,3334.3820030780503
N1-AG-3-1P,E01S-1246,BN1,6,small,2058.311325291829,3254.0162211732886,3340.7570030780503
N1-F17-1B1-1P,E01S-1246,BN1,6,small,2058.311325291829,1996.993579815639,3340.7570030780503
N1-F17-1B1-1S,E01S-1246,BN1,6,small,2058.311325291829,2002.0199846569087,3340.7570030780503
N1-F29-4B1P-1P,E01S-1246,BN1,6,small,2058.311325291829,3254.0162211732886,3340.7570030780503
N1-F30-2B1P-1P,E01S-1246,BN1,6,small,2058.311325291829,3254.0162211732886,3340.7570030780503
N1-F30-4B1P-1P,E01S-1246,BN1,6,small,2058.311325291829,3254.0162211732886,3340.7570030780503
N1-F32-2B1-1S,E01S-1246,BN1,6,small,2058.311325291829,3254.0162211732886,3340.7570030780503
N1-AG-3-1S,E01S-1246,BN1,7,small,2058.311325291829,3299.861077839955,3347.1320030780503
N1-F27-4B1S-1S,E01S-1246,BN1,7,small,2058.311325291829,3299.861077839955,3347.1320030780503
N1-F33-1B1K-1S,E01S-1246,BN1,7,small,2058.311325291829,3299.861077839955,3347.1320030780503
N1-F21-1B1P-1P,E01S-1246,BN1,9,small,2058.311325291829,3308.3820030780503,3359.8820030780503
N1-F30-1B1P-1P,E01S-1246,BN1,9,small,2058.311325291829,3308.3820030780503,3359.8820030780503
N1-F31-1B1P-1P,E01S-1246,BN1,9,small,2058.311325291829,3308.3820030780503,3359.8820030780503
N1-F34-2B1-1S,E01S-1246,BN1,9,small,2058.311325291829,3308.3820030780503,3359.8820030780503
N1-F35-1B1-1P,E01S-1246,BN1,9,small,2058.311325291829,3308.3820030780503,3359.8820030780503
N1-F19-2-1BP,E01S-1244,BN1,1,small,2082.7289960184016,2296.761817128584,3313.8820030780503
N1-F30-1SP-2BSP,E01S-1244,BN1,1,small,2082.7289960184016,2296.761817128584,3313.8820030780503
N1-F30-1SP-3BSP,E01S-1244,BN1,1,small,2082.7289960184016,2296.761817128584,3313.8820030780503
N1-F26-4B1P-1P,E01S-1244,BN1,4,small,2082.7289960184016,3010.5382517843227,3328.0070030780503
N1-F28-1B1P-1P,E01S-1244,BN1,4,small,2082.7289960184016,3010.5382517843227,3328.0070030780503
N1-F28-2B1P-1P,E01S-1244,BN1,4,small,2082.7289960184016,3010.5382517843227,3328.0070030780503
N1-F33-3B1-1P,E01S-1244,BN1,4,small,2082.7289960184016,3010.5382517843227,3328.0070030780503
N1-F28-3B1S-1S,E01S-1244,BN1,5,small,2082.7289960184016,3016.9132517843227,3334.3820030780503
N1-F33-3B1-1S,E01S-1244,BN1,5,small,2082.7289960184016,3016.9132517843227,3334.3820030780503
N1-F22-1B1-1P,E01S-1244,BN1,6,small,2082.7289960184016,2978.077684800196,3340.7570030780503
N1-F20-3B1S-1S,E01S-1244,BN1,7,small,2082.7289960184016,3161.278016307958,3347.1320030780503
N1-F21-2B1S-1S,E01S-1244,BN1,7,small,2082.7289960184016,3161.278016307958,3347.1320030780503
N1-F22-1B1-1S,E01S-1244,BN1,7,small,2082.7289960184016,3161.278016307958,3347.1320030780503
N1-F27-2B1S-1S,E01S-1244,BN1,7,small,2082.7289960184016,3161.278016307958,3347.1320030780503
N1-LG32-1B1-1P,E01S-1244,BN1,8,small,2082.7289960184016,2802.191622147521,3353.5070030780503
N1-LG32-1B1-1S,E01S-1244,BN1,8,small,2082.7289960184016,2802.191622147521,3353.5070030780503
N1-F34-1B1-1P,E01S-1244,BN1,9,small,2082.7289960184016,3004.1632517843227,3359.8820030780503
N1-F34-1B1-1S,E01S-1244,BN1,9,small,2082.7289960184016,3004.1632517843227,3359.8820030780503
N1-F34-2B1-1P,E01S-1244,BN1,9,small,2082.7289960184016,3004.1632517843227,3359.8820030780503
N1-F35-1B1-1S,E01S-1244,BN1,9,small,2082.7289960184016,3004.1632517843227,3359.8820030780503
N1-F33-1SP-1BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F33-1SP-2BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F33-1SP-3BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F33-1SP-4BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F33-1SP-5BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F33-1SP-6BSP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F36-1P-1BP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F36-1P-3BP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F36-1P-6BP,E01S-1229,BN1,6,small,2119.9312613235747,3254.0162211732886,3340.7570030780503
N1-F36-2S-5BS,E01S-1229,BN1,7,small,2119.9312613235747,3299.861077839955,3347.1320030780503
N1-F36-1P/C1P,E01S-1229,BN1,9,small,2119.9312613235747,3308.3820030780503,3359.8820030780503
N1-F36-1P/C2P,E01S-1229,BN1,9,small,2119.9312613235747,3308.3820030780503,3359.8820030780503
N1-CG-2KS-1S,E01S-1229,BN1,1,large,2119.9312613235747,2041.2000926321973,2041.2000926321973
N1-CG-1KP-1P,E01S-1229,BN1,2,large,2119.9312613235747,2041.2000926321973,2041.2000926321973
N1-LG3-1-1P,E01S-1204,BN1,1,large,2070.9249026397933,2149.577646639793,2149.577646639793
N1-LG3-1-1S,E01S-1204,BN1,1,large,2070.9249026397933,2149.577646639793,2149.577646639793
N1-F19-1SP-1BSP,E01S-1226,BN1,3,small,2171.322308768327,2775.226962502686,3321.6320030780503
N1-F34-1-1P,E01S-1226,BN1,6,small,2171.322308768327,3254.0162211732886,3340.7570030780503
N1-F34-1-2P,E01S-1226,BN1,6,small,2171.322308768327,3254.0162211732886,3340.7570030780503
N1-F35-1-1P,E01S-1226,BN1,6,small,2171.322308768327,3254.0162211732886,3340.7570030780503
N1-F35-1-2P,E01S-1226,BN1,6,small,2171.322308768327,3254.0162211732886,3340.7570030780503
N1-F34-1-1S,E01S-1226,BN1,7,small,2171.322308768327,3299.861077839955,3347.1320030780503
N1-F34-1-2S,E01S-1226,BN1,7,small,2171.322308768327,3299.861077839955,3347.1320030780503
N1-F35-1-1S,E01S-1226,BN1,7,small,2171.322308768327,3299.861077839955,3347.1320030780503
N1-F35-1-2S,E01S-1226,BN1,7,small,2171.322308768327,3299.861077839955,3347.1320030780503
N1-F30-1SP-1BSP,E01S-1226,BN1,9,small,2171.322308768327,3308.3820030780503,3359.8820030780503
N1-MG-3SP-1SP,E01S-1226,BN1,1,large,2171.322308768327,2137.474981546105,2137.474981546105
N1-MG-4SP-1SP,E01S-1226,BN1,1,large,2171.322308768327,2137.474981546105,2137.474981546105
N1-LG1-2-10BP,E01S-1203,BN1,1,small,2276.0668281477842,2296.761817128584,3313.8820030780503
N1-LG1-2-10BS,E01S-1203,BN1,1,small,2276.0668281477842,2296.761817128584,3313.8820030780503
N1-LG1-2-1BP,E01S-1203,BN1,1,small,2276.0668281477842,2296.761817128584,3313.8820030780503
N1-LG1-2-1BS,E01S-1203,BN1,1,small,2276.0668281477842,2296.761817128584,3313.8820030780503
N1-LG1-2-2BP,E01S-1203,BN1,1,small,2276.0668281477842,2296.761817128584,3313.8820030780503
