套料图名,分段号,切割机,切割序号,切割开始(min),切割完成(min),切割工时(min),原料吊运开始(min),原料空驶完成(min),原料吊运完成(min),原料吊运返回完成(min),工位开始(min),等待结束(min),工位处理时间(min),工位完工(min),工位,最低优先级
U02S-1348,DC12,N2,85,2989.482024464254,3009.5094763861143,20.02745192186,2983.482024464254,2986.482024464254,2989.482024464254,2989.482024464254,2989.482024464254,2989.482024464254,32.29072561782323,3041.8002020039376,1,1
U02S-1338,DC12,N2,86,3012.5402924801274,3055.216085124574,42.675792644446716,3006.5402924801274,3009.5402924801274,3012.5402924801274,3012.5402924801274,3012.5402924801274,3012.5402924801274,4.303834666666717,3059.5199197912407,0,1
U02S-1344,DC12,N5,87,2898.0270587193354,2965.128059728744,67.10100100940873,2892.0270587193354,2895.0270587193354,2898.0270587193354,2898.0270587193354,2898.0270587193354,2898.0270587193354,59.932379365079214,3025.0604390938233,0,1
U02S-1343,DC12,N5,88,2965.128059728744,3146.862541152375,181.73448142363094,2925.012375981239,2933.012375981239,2936.012375981239,2936.012375981239,2936.012375981239,2965.128059728744,141.38614904761926,3288.248690199994,1,1
U02S-1346,DC12,N2,89,3055.216085124574,3066.484912192163,11.268827067588841,3030.8002020039376,3038.8002020039376,3041.8002020039376,3041.8002020039376,3041.8002020039376,3055.216085124574,47.44838849206508,3113.933300684228,1,2
U02S-1335,DC12,N2,90,3070.5199197912407,3130.3001008932342,59.78018110199349,3059.5199197912407,3067.5199197912407,3070.5199197912407,3070.5199197912407,3070.5199197912407,3070.5199197912407,36.90598269841439,3167.2060835916486,0,2
U02S-1340,DC12,N5,91,3146.862541152375,3248.6070401616207,101.74449900924601,3019.0604390938233,3022.0604390938233,3025.0604390938233,3025.0604390938233,3025.0604390938233,3146.862541152375,97.30828924472235,3345.915329406343,0,2
U02S-1341,DC12,N2,92,3130.3001008932342,3168.1306923491998,37.83059145596571,3107.933300684228,3110.933300684228,3113.933300684228,3113.933300684228,3113.933300684228,3130.3001008932342,49.425265634920834,3217.5559579841206,1,2
U02S-1345,DC12,N2,93,3168.1306923491998,3186.1449541689067,18.014261819706824,3156.2060835916486,3164.2060835916486,3167.2060835916486,3167.2060835916486,3167.2060835916486,3168.1306923491998,82.52536738664185,3268.6703215555485,0,2
U02S-1342,DC12,N2,94,3217.5559579841206,3278.212452207686,60.656494223565666,3211.5559579841206,3214.5559579841206,3217.5559579841206,3217.5559579841206,3217.5559579841206,3217.5559579841206,5.7617291334213405,3283.9741813411074,1,3
