零件名,套料图名,分段号,齐套优先级,零件类型,释放(min),到半框缓存(min),到齐套区(min)
AP2-FC-1-1P,A03S-1304,AP2,1,large,36.60802714411302,36.60802714411302,36.60802714411302
AP2-FC-1-1S,A03S-1304,AP2,1,large,36.60802714411302,36.60802714411302,36.60802714411302
AP2-818-1S,A03S-1274,AP2,1,small,111.39291545210567,855.182727072013,1087.9592018509725
AP2-821-1P,A03S-1274,AP2,1,small,111.39291545210567,855.182727072013,1087.9592018509725
AP2-821-1S,A03S-1274,AP2,1,small,111.39291545210567,855.182727072013,1087.9592018509725
AP2-823-1P,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-823-1S,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-826-1P,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-826-1S,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-829-1S,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-831-1P,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-831-1S,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-832-1P,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-832-1S,A03S-1274,AP2,4,small,111.39291545210567,95.09587188067711,1102.0842018509725
AP2-830-1P,A03S-1274,AP2,5,small,111.39291545210567,1035.2730356614218,1108.4592018509725
AP2-830-1S,A03S-1274,AP2,5,small,111.39291545210567,1035.2730356614218,1108.4592018509725
AP2-833-1P,A03S-1274,AP2,5,small,111.39291545210567,1035.2730356614218,1108.4592018509725
AP2-833-1S,A03S-1274,AP2,5,small,111.39291545210567,1035.2730356614218,1108.4592018509725
AP2-F2-3S-5BS,A03S-1287,AP2,1,small,76.24044205228189,67.3964927665676,1087.9592018509725
AP2-F6-2P-7BP,A03S-1287,AP2,1,small,76.24044205228189,722.0662924934575,1087.9592018509725
TA10-F9-1SP-3SP,A03S-1287,AP2,5,small,76.24044205228189,778.4126513823464,1108.4592018509725
AP2-F5-1P-1P,A03S-1287,AP2,1,large,76.24044205228189,68.59598304739788,68.59598304739788
AP2-F5-2S-1S,A03S-1287,AP2,1,large,76.24044205228189,68.59598304739788,68.59598304739788
AP2-F6-3S-4BS,A03S-1297,AP2,1,small,144.22377648385168,855.182727072013,1087.9592018509725
AP2-FB-2P-7BP,A03S-1297,AP2,1,small,144.22377648385168,855.182727072013,1087.9592018509725
AP2-FB-2P-8BP,A03S-1297,AP2,1,small,144.22377648385168,865.9785416751877,1087.9592018509725
AP2-FB-3S-10BS,A03S-1297,AP2,1,small,144.22377648385168,865.9785416751877,1087.9592018509725
AP2-FB-3S-3BS,A03S-1297,AP2,1,small,144.22377648385168,855.182727072013,1087.9592018509725
AP2-FB-3S-6BS,A03S-1297,AP2,1,small,144.22377648385168,855.182727072013,1087.9592018509725
AP2-G2-2-1P,A03S-1297,AP2,4,large,144.22377648385168,81.29635433191426,81.29635433191426
AP2-G2-2-1S,A03S-1297,AP2,4,large,144.22377648385168,81.29635433191426,81.29635433191426
AP2-F8-2-1S,A03S-1305,AP2,1,small,139.42190745592788,722.0662924934575,1087.9592018509725
AP2-G2-1B1-1P,A03S-1305,AP2,2,small,139.42190745592788,126.58040872576917,1089.3342018509725
AP2-G3-4B4-1P,A03S-1305,AP2,2,small,139.42190745592788,126.58040872576917,1089.3342018509725
